rcrd_date,car_no,rcrd_time,lo_lgt,lo_ltt,lo_drc,r_num
2020-12-07,闽F02199D,2020-12-07 17:30:50:090,117.015348,25.082395,357.070007,5
2020-12-07,闽F02199D,2020-12-07 17:30:52:203,117.015363,25.082504999999998,1.63,5
2020-12-07,闽F02199D,2020-12-07 17:30:54:090,117.01535,25.082625,353.22000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:30:56:165,117.01536499999999,25.082747,357.52999900000003,5
2020-12-07,闽F02199D,2020-12-07 17:30:58:057,117.015372,25.082867999999998,357.47000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:31:00:129,117.015373,25.082997,0.58,5
2020-12-07,闽F02199D,2020-12-07 17:31:02:007,117.015353,25.083128,359.27999900000003,5
2020-12-07,闽F02199D,2020-12-07 17:31:04:117,117.01535700000001,25.083267000000003,359.079987,5
2020-12-07,闽F02199D,2020-12-07 17:31:06:003,117.01534699999999,25.083395,357.429993,5
2020-12-07,闽F02199D,2020-12-07 17:31:08:088,117.01535,25.083505,359.089996,5
2020-12-07,闽F02199D,2020-12-07 17:31:10:001,117.015353,25.083595000000003,1.29,5
2020-12-07,闽F02199D,2020-12-07 17:31:13:127,117.015367,25.083718,357.059998,5
2020-12-07,闽F02199D,2020-12-07 17:31:14:160,117.015373,25.083755,3.61,5
2020-12-07,闽F02199D,2020-12-07 17:31:17:098,117.015355,25.083872,352.570007,5
2020-12-07,闽F02199D,2020-12-07 17:31:19:190,117.015358,25.083947,0.91,5
2020-12-07,闽F02199D,2020-12-07 17:31:20:039,117.015358,25.083982000000002,355.52999900000003,5
2020-12-07,闽F02199D,2020-12-07 17:31:21:108,117.015358,25.084013,2.49,5
2020-12-07,闽F02199D,2020-12-07 17:31:24:026,117.01536200000001,25.08411,5.65,5
2020-12-07,闽F02199D,2020-12-07 17:31:25:100,117.015372,25.084147,16.129998999999998,5
2020-12-07,闽F02199D,2020-12-07 17:31:26:162,117.015395,25.084187,29.030001000000002,5
2020-12-07,闽F02199D,2020-12-07 17:31:27:200,117.01543999999998,25.084213000000002,50.439999,5
2020-12-07,闽F02199D,2020-12-07 17:31:28:071,117.01548999999999,25.084245000000003,59.18,5
2020-12-07,闽F02199D,2020-12-07 17:31:29:118,117.015548,25.084267,69.529999,5
2020-12-07,闽F02199D,2020-12-07 17:31:31:190,117.015675,25.084303,76.849998,5
2020-12-07,闽F02199D,2020-12-07 17:31:33:067,117.015817,25.084335,80.029999,5
2020-12-07,闽F02199D,2020-12-07 17:31:35:165,117.01598999999999,25.084325,88.519997,5
2020-12-07,闽F02199D,2020-12-07 17:31:36:204,117.0161,25.084310000000002,89.940002,5
2020-12-07,闽F02199D,2020-12-07 17:31:38:093,117.016275,25.08432,89.709999,5
2020-12-07,闽F02199D,2020-12-07 17:31:40:171,117.016433,25.084325,89.900002,5
2020-12-07,闽F02199D,2020-12-07 17:31:42:049,117.01658700000002,25.084332999999997,91.230003,5
2020-12-07,闽F02199D,2020-12-07 17:31:44:153,117.016733,25.084338,88.660004,5
2020-12-07,闽F02199D,2020-12-07 17:31:46:086,117.01688700000001,25.08435,88.730003,5
2020-12-07,闽F02199D,2020-12-07 17:31:48:170,117.01704,25.084348000000002,95.769997,5
2020-12-07,闽F02199D,2020-12-07 17:31:50:084,117.01710800000001,25.084342000000003,86.540001,5
2020-12-07,闽F02199D,2020-12-07 17:31:51:125,117.01710800000001,25.084342000000003,74.889999,5
2020-12-07,闽F02199D,2020-12-07 17:31:52:189,117.01710800000001,25.084342000000003,50.93,5
2020-12-07,闽F02199D,2020-12-07 17:31:53:022,117.01710800000001,25.084342000000003,38.599998,5
2020-12-07,闽F02199D,2020-12-07 17:32:21:071,117.01710800000001,25.084342000000003,71.82,5
2020-12-07,闽F02199D,2020-12-07 17:32:23:001,117.017328,25.084385,85.779999,5
2020-12-07,闽F02199D,2020-12-07 17:32:26:188,117.01748799999999,25.084418,81.089996,5
2020-12-07,闽F02199D,2020-12-07 17:32:28:073,117.017642,25.084442000000003,82.18,5
2020-12-07,闽F02199D,2020-12-07 17:32:30:173,117.01781000000001,25.084432999999997,87.879997,5
2020-12-07,闽F02199D,2020-12-07 17:32:32:074,117.017997,25.084447,89.529999,5
2020-12-07,闽F02199D,2020-12-07 17:32:34:149,117.01819499999999,25.084455,86.099998,5
2020-12-07,闽F02199D,2020-12-07 17:32:35:186,117.018297,25.08446,86.459999,5
2020-12-07,闽F02199D,2020-12-07 17:32:37:054,117.018478,25.084457,87.540001,5
2020-12-07,闽F02199D,2020-12-07 17:32:38:095,117.018593,25.084478,88.720001,5
2020-12-07,闽F02199D,2020-12-07 17:32:40:197,117.01880200000001,25.084464999999998,89.809998,5
2020-12-07,闽F02199D,2020-12-07 17:32:41:033,117.01893500000001,25.08447,88.529999,5
2020-12-07,闽F02199D,2020-12-07 17:32:42:084,117.019038,25.08446,86.790001,5
2020-12-07,闽F02199D,2020-12-07 17:32:44:184,117.019225,25.084443,90.910004,5
2020-12-07,闽F02199D,2020-12-07 17:32:46:080,117.01942,25.08447,87.459999,5
2020-12-07,闽F02199D,2020-12-07 17:32:48:182,117.01958,25.084473000000003,86.339996,5
2020-12-07,闽F02199D,2020-12-07 17:32:50:069,117.01969799999999,25.084463,92.91999799999999,5
2020-12-07,闽F02199D,2020-12-07 17:32:51:168,117.019755,25.084477,85.970001,5
2020-12-07,闽F02199D,2020-12-07 17:32:53:123,117.01987700000001,25.084487,81.889999,5
2020-12-07,闽F02199D,2020-12-07 17:32:55:204,117.01999199999999,25.084478,84.57,5
2020-12-07,闽F02199D,2020-12-07 17:32:57:104,117.02014199999999,25.084467999999998,87.879997,5
2020-12-07,闽F02199D,2020-12-07 17:32:58:143,117.020242,25.084475,84.760002,5
2020-12-07,闽F02199D,2020-12-07 17:32:59:184,117.02036299999999,25.084443,92.18,5
2020-12-07,闽F02199D,2020-12-07 17:33:01:063,117.020563,25.084428,94.449997,5
2020-12-07,闽F02199D,2020-12-07 17:33:02:107,117.020668,25.084425,92.730003,5
2020-12-07,闽F02199D,2020-12-07 17:33:04:181,117.02085,25.084415,91.239998,5
2020-12-07,闽F02199D,2020-12-07 17:33:06:074,117.02099299999999,25.084412,89.879997,5
2020-12-07,闽F02199D,2020-12-07 17:33:07:124,117.02103799999999,25.084393,95.220001,5
2020-12-07,闽F02199D,2020-12-07 17:34:04:189,117.02103799999999,25.084393,343.72000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:34:27:167,117.02111299999999,25.084413,88.190002,5
2020-12-07,闽F02199D,2020-12-07 17:34:29:047,117.02123,25.084497,82.879997,5
2020-12-07,闽F02199D,2020-12-07 17:34:31:197,117.02129,25.0845,76.900002,5
2020-12-07,闽F02199D,2020-12-07 17:34:32:023,117.021322,25.084513,57.32,5
2020-12-07,闽F02199D,2020-12-07 17:34:33:061,117.02135,25.084537,43.220001,5
2020-12-07,闽F02199D,2020-12-07 17:34:34:114,117.021372,25.084570000000003,28.23,5
2020-12-07,闽F02199D,2020-12-07 17:34:35:203,117.02138500000001,25.084612,13.59,5
2020-12-07,闽F02199D,2020-12-07 17:34:36:058,117.021403,25.084665,6.99,5
2020-12-07,闽F02199D,2020-12-07 17:34:38:171,117.021413,25.084789999999998,1.77,5
2020-12-07,闽F02199D,2020-12-07 17:34:40:104,117.021427,25.084951999999998,359.649994,5
2020-12-07,闽F02199D,2020-12-07 17:34:42:197,117.021447,25.085125,3.62,5
2020-12-07,闽F02199D,2020-12-07 17:34:44:154,117.02148000000001,25.08529,3.4,5
2020-12-07,闽F02199D,2020-12-07 17:34:46:150,117.021492,25.085457,2.84,5
2020-12-07,闽F02199D,2020-12-07 17:34:48:081,117.021495,25.085607,1.44,5
2020-12-07,闽F02199D,2020-12-07 17:34:50:204,117.02150300000001,25.085729999999998,3.74,5
2020-12-07,闽F02199D,2020-12-07 17:34:52:124,117.021497,25.085825,0.89,5
2020-12-07,闽F02199D,2020-12-07 17:34:54:031,117.021482,25.085938,2.63,5
2020-12-07,闽F02199D,2020-12-07 17:34:56:155,117.021495,25.086062,3.31,5
2020-12-07,闽F02199D,2020-12-07 17:34:58:023,117.0215,25.086202,1.78,5
2020-12-07,闽F02199D,2020-12-07 17:35:00:104,117.021482,25.086368,1.3,5
2020-12-07,闽F02199D,2020-12-07 17:35:02:007,117.021472,25.086522,359.380005,5
2020-12-07,闽F02199D,2020-12-07 17:35:04:086,117.02146499999999,25.086678,1.47,5
2020-12-07,闽F02199D,2020-12-07 17:35:06:160,117.02146699999999,25.086797,0.65,5
2020-12-07,闽F02199D,2020-12-07 17:35:08:111,117.02146699999999,25.086888000000002,3.51,5
2020-12-07,闽F02199D,2020-12-07 17:35:11:026,117.021482,25.087015,10.29,5
2020-12-07,闽F02199D,2020-12-07 17:35:14:174,117.02148799999999,25.087088,3.38,5
2020-12-07,闽F02199D,2020-12-07 17:35:15:004,117.02148799999999,25.087088,358.059998,5
2020-12-07,闽F02199D,2020-12-07 17:35:33:180,117.02148799999999,25.087088,6.47,5
2020-12-07,闽F02199D,2020-12-07 17:35:34:021,117.02146299999998,25.087277,2.13,5
2020-12-07,闽F02199D,2020-12-07 17:35:36:140,117.02146699999999,25.087367999999998,6.12,5
2020-12-07,闽F02199D,2020-12-07 17:35:38:037,117.02146499999999,25.087463,0.81,5
2020-12-07,闽F02199D,2020-12-07 17:35:41:166,117.02146699999999,25.087573000000003,2.09,5
2020-12-07,闽F02199D,2020-12-07 17:35:44:093,117.02147,25.087670000000003,1.05,5
2020-12-07,闽F02199D,2020-12-07 17:35:47:005,117.021475,25.087770000000003,0.88,5
2020-12-07,闽F02199D,2020-12-07 17:35:50:144,117.021473,25.087889999999998,1.67,5
2020-12-07,闽F02199D,2020-12-07 17:35:52:047,117.021473,25.087989999999998,1.37,5
2020-12-07,闽F02199D,2020-12-07 17:35:54:169,117.02147,25.088097,1.55,5
2020-12-07,闽F02199D,2020-12-07 17:35:56:048,117.02147,25.088217,0.14,5
2020-12-07,闽F02199D,2020-12-07 17:35:58:160,117.021473,25.088337,0.8,5
2020-12-07,闽F02199D,2020-12-07 17:36:00:051,117.021482,25.088462,0.75,5
2020-12-07,闽F02199D,2020-12-07 17:36:02:134,117.021492,25.088593,2.83,5
2020-12-07,闽F02199D,2020-12-07 17:36:04:011,117.021505,25.088728,4.06,5
2020-12-07,闽F02199D,2020-12-07 17:36:06:092,117.02152199999999,25.088857,3.97,5
2020-12-07,闽F02199D,2020-12-07 17:36:08:175,117.021542,25.088992,6.18,5
2020-12-07,闽F02199D,2020-12-07 17:36:10:075,117.021573,25.089132,10.93,5
2020-12-07,闽F02199D,2020-12-07 17:36:12:190,117.021608,25.089270000000003,12.87,5
2020-12-07,闽F02199D,2020-12-07 17:36:14:089,117.021652,25.089389999999998,15.53,5
2020-12-07,闽F02199D,2020-12-07 17:36:16:183,117.021697,25.089492,12.94,5
2020-12-07,闽F02199D,2020-12-07 17:36:31:130,117.021772,25.089668,12.05,5
2020-12-07,闽F02199D,2020-12-07 17:36:33:001,117.02178700000002,25.089763,20.08,5
2020-12-07,闽F02199D,2020-12-07 17:36:35:086,117.021832,25.089858,20.809998999999998,5
2020-12-07,闽F02199D,2020-12-07 17:36:37:163,117.021882,25.089995000000002,17.9,5
2020-12-07,闽F02199D,2020-12-07 17:36:39:069,117.02193,25.090132999999998,19.85,5
2020-12-07,闽F02199D,2020-12-07 17:36:41:148,117.02199499999999,25.090275,23.610001,5
2020-12-07,闽F02199D,2020-12-07 17:36:43:033,117.02205500000001,25.090432999999997,18.07,5
2020-12-07,闽F02199D,2020-12-07 17:36:45:141,117.02211799999999,25.090578,22.58,5
2020-12-07,闽F02199D,2020-12-07 17:36:47:051,117.02219,25.090725,22.209999,5
2020-12-07,闽F02199D,2020-12-07 17:36:49:142,117.02225800000001,25.090882,20.0,5
2020-12-07,闽F02199D,2020-12-07 17:36:51:041,117.02231499999999,25.090993,23.950001,5
2020-12-07,闽F02199D,2020-12-07 17:36:53:113,117.02236699999999,25.091085,23.549999,5
2020-12-07,闽F02199D,2020-12-07 17:36:55:061,117.022407,25.091168,20.459999,5
2020-12-07,闽F02199D,2020-12-07 17:36:58:178,117.022447,25.091272,20.620001000000002,5
2020-12-07,闽F02199D,2020-12-07 17:37:00:074,117.022475,25.091314999999998,27.049999,5
2020-12-07,闽F02199D,2020-12-07 17:37:02:164,117.022488,25.091392000000003,20.59,5
2020-12-07,闽F02199D,2020-12-07 17:37:05:130,117.02252,25.091492000000002,22.1,5
2020-12-07,闽F02199D,2020-12-07 17:37:08:070,117.02255,25.091575,29.59,5
2020-12-07,闽F02199D,2020-12-07 17:37:11:002,117.022577,25.091695,25.879998999999998,5
2020-12-07,闽F02199D,2020-12-07 17:37:14:130,117.0226,25.091804999999997,16.0,5
2020-12-07,闽F02199D,2020-12-07 17:37:17:110,117.02261000000001,25.091832999999998,10.16,5
2020-12-07,闽F02199D,2020-12-07 17:37:31:187,117.02261000000001,25.091832999999998,20.17,5
2020-12-07,闽F02199D,2020-12-07 17:37:32:028,117.022623,25.091943,21.809998999999998,5
2020-12-07,闽F02199D,2020-12-07 17:37:34:099,117.02263500000001,25.091967,30.85,5
2020-12-07,闽F02199D,2020-12-07 17:37:35:167,117.02263500000001,25.091985,13.69,5
2020-12-07,闽F02199D,2020-12-07 17:37:36:000,117.02264699999999,25.092003,22.5,5
2020-12-07,闽F02199D,2020-12-07 17:37:37:041,117.022653,25.092037,16.950001,5
2020-12-07,闽F02199D,2020-12-07 17:37:40:029,117.022683,25.092147,9.54,5
2020-12-07,闽F02199D,2020-12-07 17:37:42:142,117.0227,25.092215,14.74,5
2020-12-07,闽F02199D,2020-12-07 17:37:45:059,117.02271999999999,25.092288,5.15,5
2020-12-07,闽F02199D,2020-12-07 17:37:49:034,117.02273500000001,25.092351999999998,10.34,5
2020-12-07,闽F02199D,2020-12-07 17:37:50:077,117.022737,25.092375,4.71,5
2020-12-07,闽F02199D,2020-12-07 17:37:51:120,117.022742,25.092398,10.06,5
2020-12-07,闽F02199D,2020-12-07 17:37:52:171,117.022742,25.092438,3.07,5
2020-12-07,闽F02199D,2020-12-07 17:37:54:044,117.022742,25.092438,354.019989,5
2020-12-07,闽F02199D,2020-12-07 17:38:22:150,117.022742,25.092438,4.63,5
2020-12-07,闽F02199D,2020-12-07 17:38:23:197,117.022742,25.092438,9.65,5
2020-12-07,闽F02199D,2020-12-07 17:38:25:117,117.022732,25.092672,6.61,5
2020-12-07,闽F02199D,2020-12-07 17:38:28:025,117.02274299999999,25.092782,5.51,5
2020-12-07,闽F02199D,2020-12-07 17:38:30:134,117.02274299999999,25.092872,3.11,5
2020-12-07,闽F02199D,2020-12-07 17:38:31:170,117.02273000000001,25.09292,357.609985,5
2020-12-07,闽F02199D,2020-12-07 17:38:33:090,117.02271999999999,25.09301,1.95,5
2020-12-07,闽F02199D,2020-12-07 17:38:36:022,117.022697,25.093162,0.7,5
2020-12-07,闽F02199D,2020-12-07 17:38:38:114,117.022653,25.093272,358.0,5
2020-12-07,闽F02199D,2020-12-07 17:38:40:000,117.02265200000001,25.093365,357.040009,5
2020-12-07,闽F02199D,2020-12-07 17:38:43:120,117.022645,25.093492,347.600006,5
2020-12-07,闽F02199D,2020-12-07 17:38:44:183,117.02265,25.093538,355.01001,5
2020-12-07,闽F02199D,2020-12-07 17:38:46:080,117.022655,25.093632,357.019989,5
2020-12-07,闽F02199D,2020-12-07 17:38:49:013,117.02265700000001,25.093743,353.450012,5
2020-12-07,闽F02199D,2020-12-07 17:38:51:034,117.02266200000001,25.093813,1.19,5
2020-12-07,闽F02199D,2020-12-07 17:38:52:068,117.02266200000001,25.093845,354.579987,5
2020-12-07,闽F02199D,2020-12-07 17:38:54:146,117.02265,25.093915,348.410004,5
2020-12-07,闽F02199D,2020-12-07 17:38:55:002,117.02265,25.093947,356.709991,5
2020-12-07,闽F02199D,2020-12-07 17:38:58:141,117.02265200000001,25.094037,359.52999900000003,5
2020-12-07,闽F02199D,2020-12-07 17:39:00:013,117.02261299999999,25.094135,354.670013,5
2020-12-07,闽F02199D,2020-12-07 17:39:01:047,117.022623,25.094165,359.679993,5
2020-12-07,闽F02199D,2020-12-07 17:39:02:099,117.022623,25.094165,349.119995,5
2020-12-07,闽F02199D,2020-12-07 17:39:19:190,117.022623,25.094165,336.559998,5
2020-12-07,闽F02199D,2020-12-07 17:39:20:024,117.022623,25.094165,342.880005,5
2020-12-07,闽F02199D,2020-12-07 17:39:21:084,117.02259699999999,25.094343,346.109985,5
2020-12-07,闽F02199D,2020-12-07 17:39:25:020,117.022582,25.09442,353.829987,5
2020-12-07,闽F02199D,2020-12-07 17:39:26:061,117.022577,25.094438,347.600006,5
2020-12-07,闽F02199D,2020-12-07 17:39:29:030,117.022573,25.094476999999998,358.040009,5
2020-12-07,闽F02199D,2020-12-07 17:39:30:082,117.022573,25.094476999999998,21.27,5
2020-12-07,闽F02199D,2020-12-07 17:39:31:136,117.022573,25.094476999999998,44.23,5
2020-12-07,闽F02199D,2020-12-07 17:39:32:177,117.022573,25.094476999999998,31.33,5
2020-12-07,闽F02199D,2020-12-07 17:39:33:001,117.022573,25.094476999999998,6.2,5
2020-12-07,闽F02199D,2020-12-07 17:39:34:052,117.022573,25.094476999999998,0.33,5
2020-12-07,闽F02199D,2020-12-07 17:39:37:173,117.022573,25.094476999999998,352.540009,5
2020-12-07,闽F02199D,2020-12-07 17:39:44:100,117.022573,25.094476999999998,358.480011,5
2020-12-07,闽F02199D,2020-12-07 17:39:46:204,117.02261000000001,25.094632,4.92,5
2020-12-07,闽F02199D,2020-12-07 17:39:48:122,117.022603,25.0947,357.23999,5
2020-12-07,闽F02199D,2020-12-07 17:39:50:025,117.022595,25.094815,359.809998,5
2020-12-07,闽F02199D,2020-12-07 17:39:52:113,117.022567,25.094963,352.809998,5
2020-12-07,闽F02199D,2020-12-07 17:39:54:190,117.02252299999999,25.095138000000002,351.97000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:39:56:088,117.02250500000001,25.095277,354.600006,5
2020-12-07,闽F02199D,2020-12-07 17:39:58:234,117.02248999999999,25.095403,354.600006,5
2020-12-07,闽F02199D,2020-12-07 17:40:00:105,117.022457,25.09553,355.450012,5
2020-12-07,闽F02199D,2020-12-07 17:40:02:041,117.02248700000001,25.095643,2.24,5
2020-12-07,闽F02199D,2020-12-07 17:40:04:134,117.022497,25.095748,0.76,5
2020-12-07,闽F02199D,2020-12-07 17:40:06:007,117.02248999999999,25.095828,351.910004,5
2020-12-07,闽F02199D,2020-12-07 17:40:08:109,117.02246799999999,25.095895000000002,345.230011,5
2020-12-07,闽F02199D,2020-12-07 17:40:10:009,117.02246000000001,25.095932,351.929993,5
2020-12-07,闽F02199D,2020-12-07 17:40:22:031,117.02242700000001,25.096055,346.619995,5
2020-12-07,闽F02199D,2020-12-07 17:40:23:061,117.02242700000001,25.096068,0.46,5
2020-12-07,闽F02199D,2020-12-07 17:40:26:168,117.022433,25.09614,12.04,5
2020-12-07,闽F02199D,2020-12-07 17:40:28:043,117.02245500000001,25.096188,24.700001,5
2020-12-07,闽F02199D,2020-12-07 17:40:29:089,117.02246799999999,25.096203,36.330002,5
2020-12-07,闽F02199D,2020-12-07 17:40:33:054,117.02249499999999,25.096252,22.559998999999998,5
2020-12-07,闽F02199D,2020-12-07 17:40:34:101,117.02250500000001,25.096267,34.540001000000004,5
2020-12-07,闽F02199D,2020-12-07 17:40:35:185,117.02252,25.096287,39.75,5
2020-12-07,闽F02199D,2020-12-07 17:40:38:112,117.022577,25.096363,51.459998999999996,5
2020-12-07,闽F02199D,2020-12-07 17:40:40:200,117.022648,25.096425,58.48,5
2020-12-07,闽F02199D,2020-12-07 17:40:42:125,117.02275700000001,25.096492,61.470001,5
2020-12-07,闽F02199D,2020-12-07 17:40:44:021,117.022878,25.096555,62.5,5
2020-12-07,闽F02199D,2020-12-07 17:40:46:138,117.02298700000001,25.096617000000002,53.759997999999996,5
2020-12-07,闽F02199D,2020-12-07 17:40:48:029,117.023053,25.09668,30.27,5
2020-12-07,闽F02199D,2020-12-07 17:40:49:063,117.023067,25.096717,11.18,5
2020-12-07,闽F02199D,2020-12-07 17:40:50:095,117.023068,25.096757999999998,355.980011,5
2020-12-07,闽F02199D,2020-12-07 17:40:51:127,117.02306200000001,25.096805,348.440002,5
2020-12-07,闽F02199D,2020-12-07 17:40:52:184,117.02305,25.096842000000002,341.880005,5
2020-12-07,闽F02199D,2020-12-07 17:40:53:088,117.02305,25.096842000000002,336.200012,5
2020-12-07,闽F02199D,2020-12-07 17:40:58:151,117.02305,25.096842000000002,349.959991,5
2020-12-07,闽F02199D,2020-12-07 17:40:59:192,117.02303700000002,25.09694,349.769989,5
2020-12-07,闽F02199D,2020-12-07 17:41:00:018,117.02303,25.096953,341.01001,5
2020-12-07,闽F02199D,2020-12-07 17:41:01:059,117.023022,25.096970000000002,335.920013,5
2020-12-07,闽F02199D,2020-12-07 17:41:05:087,117.02297,25.097067000000003,339.320007,5
2020-12-07,闽F02199D,2020-12-07 17:41:08:008,117.022927,25.097177,342.570007,5
2020-12-07,闽F02199D,2020-12-07 17:41:09:054,117.022912,25.097215,336.320007,5
2020-12-07,闽F02199D,2020-12-07 17:41:10:099,117.022912,25.097215,342.570007,5
2020-12-07,闽F02199D,2020-12-07 17:41:11:185,117.022912,25.097215,336.27999900000003,5
2020-12-07,闽F02199D,2020-12-07 17:41:26:141,117.022912,25.097215,320.47000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:41:27:183,117.02283,25.097362,318.200012,5
2020-12-07,闽F02199D,2020-12-07 17:41:28:014,117.022798,25.097397,326.299988,5
2020-12-07,闽F02199D,2020-12-07 17:41:29:092,117.022778,25.097432,331.679993,5
2020-12-07,闽F02199D,2020-12-07 17:41:30:158,117.02275,25.097472,326.670013,5
2020-12-07,闽F02199D,2020-12-07 17:41:41:051,117.022593,25.097657,324.149994,5
2020-12-07,闽F02199D,2020-12-07 17:41:45:204,117.022547,25.097707999999997,333.700012,5
2020-12-07,闽F02199D,2020-12-07 17:41:47:154,117.02251499999998,25.097755,328.070007,5
2020-12-07,闽F02199D,2020-12-07 17:41:50:068,117.022447,25.097852,321.049988,5
2020-12-07,闽F02199D,2020-12-07 17:41:52:175,117.02239499999999,25.097932999999998,325.420013,5
2020-12-07,闽F02199D,2020-12-07 17:41:55:124,117.022332,25.098052,330.48999,5
2020-12-07,闽F02199D,2020-12-07 17:41:58:069,117.022263,25.09815,326.619995,5
2020-12-07,闽F02199D,2020-12-07 17:42:01:201,117.022208,25.098245000000002,326.23999,5
2020-12-07,闽F02199D,2020-12-07 17:42:03:065,117.022167,25.09829,333.72000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:42:06:009,117.022153,25.098313,325.609985,5
2020-12-07,闽F02199D,2020-12-07 17:42:16:049,117.02208999999999,25.098426999999997,331.980011,5
2020-12-07,闽F02199D,2020-12-07 17:42:19:208,117.022053,25.098522,328.190002,5
2020-12-07,闽F02199D,2020-12-07 17:42:22:156,117.022,25.098617,332.380005,5
2020-12-07,闽F02199D,2020-12-07 17:42:23:200,117.02198500000002,25.098643,324.420013,5
2020-12-07,闽F02199D,2020-12-07 17:42:26:127,117.021928,25.098685,316.149994,5
2020-12-07,闽F02199D,2020-12-07 17:42:27:201,117.02190700000001,25.09871,325.880005,5
2020-12-07,闽F02199D,2020-12-07 17:42:30:153,117.02185700000001,25.098808,328.959991,5
2020-12-07,闽F02199D,2020-12-07 17:42:31:016,117.021837,25.09883,323.209991,5
2020-12-07,闽F02199D,2020-12-07 17:42:34:154,117.02179299999999,25.098873,330.420013,5
2020-12-07,闽F02199D,2020-12-07 17:42:36:040,117.021772,25.0989,317.609985,5
2020-12-07,闽F02199D,2020-12-07 17:42:37:083,117.021755,25.098917,324.23999,5
2020-12-07,闽F02199D,2020-12-07 17:42:40:081,117.02171299999999,25.098972,330.869995,5
2020-12-07,闽F02199D,2020-12-07 17:42:41:125,117.021707,25.098992000000003,337.399994,5
2020-12-07,闽F02199D,2020-12-07 17:42:42:160,117.021707,25.099018,343.119995,5
2020-12-07,闽F02199D,2020-12-07 17:42:43:001,117.021698,25.099038,335.820007,5
2020-12-07,闽F02199D,2020-12-07 17:42:44:034,117.02168999999999,25.099057000000002,328.040009,5
2020-12-07,闽F02199D,2020-12-07 17:43:03:049,117.02165,25.099127,319.179993,5
2020-12-07,闽F02199D,2020-12-07 17:43:04:079,117.02165,25.099127,305.130005,5
2020-12-07,闽F02199D,2020-12-07 17:43:05:131,117.02165,25.099127,339.070007,5
2020-12-07,闽F02199D,2020-12-07 17:44:00:095,117.021543,25.09918,339.070007,5
2020-12-07,闽F02199D,2020-12-07 17:44:53:143,117.021543,25.09918,327.660004,5
2020-12-07,闽F02199D,2020-12-07 17:44:55:017,117.021543,25.09918,313.119995,5
2020-12-07,闽F02199D,2020-12-07 17:44:56:060,117.021543,25.09918,339.070007,5
2020-12-07,闽F02199D,2020-12-07 17:45:04:078,117.021543,25.09918,319.100006,5
2020-12-07,闽F02199D,2020-12-07 17:45:08:020,117.021543,25.09918,342.589996,5
2020-12-07,闽F02199D,2020-12-07 17:45:09:084,117.021245,25.099443,336.369995,5
2020-12-07,闽F02199D,2020-12-07 17:45:10:136,117.02123700000001,25.099452,324.619995,5
2020-12-07,闽F02199D,2020-12-07 17:45:13:040,117.02118700000001,25.099503,318.320007,5
2020-12-07,闽F02199D,2020-12-07 17:45:16:157,117.021148,25.09954,330.160004,5
2020-12-07,闽F02199D,2020-12-07 17:45:17:015,117.021148,25.09954,314.160004,5
2020-12-07,闽F02199D,2020-12-07 17:45:18:073,117.021148,25.09954,328.73999,5
2020-12-07,闽F02199D,2020-12-07 17:45:56:088,117.021148,25.09954,310.899994,5
2020-12-07,闽F02199D,2020-12-07 17:45:57:136,117.02103500000001,25.099652,320.880005,5
2020-12-07,闽F02199D,2020-12-07 17:45:58:172,117.021023,25.099663,309.579987,5
2020-12-07,闽F02199D,2020-12-07 17:45:59:004,117.02100800000001,25.09967,320.670013,5
2020-12-07,闽F02199D,2020-12-07 17:46:00:040,117.02099799999999,25.099682,311.369995,5
2020-12-07,闽F02199D,2020-12-07 17:46:04:072,117.020978,25.0997,324.459991,5
2020-12-07,闽F02199D,2020-12-07 17:46:05:112,117.020978,25.0997,317.559998,5
2020-12-07,闽F02199D,2020-12-07 17:46:06:149,117.020978,25.0997,300.640015,5
2020-12-07,闽F02199D,2020-12-07 17:46:07:200,117.020978,25.0997,348.98999,5
2020-12-07,闽F02199D,2020-12-07 17:46:08:030,117.020978,25.0997,336.72000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:46:27:167,117.020978,25.0997,292.019989,5
2020-12-07,闽F02199D,2020-12-07 17:46:28:200,117.02089,25.099772,308.72000099999997,5
2020-12-07,闽F02199D,2020-12-07 17:46:29:069,117.020877,25.099785,315.140015,5
2020-12-07,闽F02199D,2020-12-07 17:46:32:018,117.02086200000001,25.0998,323.059998,5
2020-12-07,闽F02199D,2020-12-07 17:46:33:075,117.02086200000001,25.0998,343.019989,5
2020-12-07,闽F02199D,2020-12-07 17:46:34:114,117.02086200000001,25.0998,352.850006,5
2020-12-07,闽F02199D,2020-12-07 17:46:38:089,117.02086200000001,25.0998,327.859985,5
2020-12-07,闽F02199D,2020-12-07 17:46:39:129,117.02086200000001,25.0998,352.850006,5
2020-12-07,闽F02199D,2020-12-07 17:46:55:068,117.02086200000001,25.0998,326.0,5
2020-12-07,闽F02199D,2020-12-07 17:46:57:160,117.02086200000001,25.0998,335.429993,5
2020-12-07,闽F02199D,2020-12-07 17:46:58:209,117.020738,25.09995,333.399994,5
